,URef,PLExp,IECturbc,TwrBsMyt_[kN-m] ST_DEL
15022,19.544226448983,0.413526260200888,8.51488499902189,13896.236896650751
15023,8.58669278770685,-0.146661179326475,11.5139912813902,10010.732714389345
15024,6.8358400054276,0.209443430323154,7.9044024925679,7545.168235451982
15025,15.7734525538981,0.323806005343795,21.140842884779,36355.45479600041
15026,10.6795219667256,0.765169478487223,9.33682154864073,11678.240631950548
15027,6.16882586479187,0.465299953240901,34.9548429250717,19546.69823575735
15028,21.4456288479269,0.135325688868761,4.32285899296403,8472.41905169033
15029,17.2219073921442,0.0679653849452734,10.9907466452569,17717.97128418177
15030,4.86625644937158,1.58117687627673,30.951477913186,20392.47046078601
15031,5.14551199600101,1.21069982079789,58.031372493133,39967.19397561121
15032,4.40865993127227,0.818952194787562,21.9451128970832,15601.127217757934
15033,8.42349418997765,0.625922577548772,26.3954521156847,26674.553403739126
15034,13.2295429296792,0.317099325638264,14.8201840929687,19151.070064304557
15035,14.8110465854406,-0.058911545202136,2.57655163295567,3379.3336083299437
15036,12.191692866385,0.67967022433877,4.4334399048239,6821.243159191103
15037,5.85670904815197,0.983404314517975,12.0936610735953,8261.278686126063
15038,4.97742820158601,1.69662578999996,54.8597606364638,33836.4192683727
15039,4.55185781791806,-0.204917905759066,16.3173094857484,13944.27188214386
15040,9.75619906187058,0.0702536362223327,27.9017417225987,28314.53863417245
15041,4.72197882458568,1.20474331630394,6.1345633585006,4463.078570488407
15042,23.6346057206392,0.463087924383581,4.08235592767596,9650.676919114181
15043,4.20973494276404,0.740605229325592,44.5347479078919,27486.11501592479
15044,4.43387241661549,1.72670249622315,66.6305920109153,41957.61796703536
15045,5.10327154397965,0.178216584678739,32.7001143246889,26584.929254734845
15046,19.8252458833158,0.422119281999767,6.45972015336156,10331.173237854691
15047,4.01545798033476,1.07303115064278,22.5219234824181,15098.799065990246
15048,4.90824458748102,0.387231746688485,56.3009882345796,42436.01865812733
15049,18.7560019046068,0.354767991788685,17.9604544769973,27988.207827084203
15050,6.40583518519998,1.29438325744122,33.2246019970626,23858.910276333296
15051,11.3716338351369,0.268254063092172,17.1804731246084,24050.018513344006
15052,11.6434071920812,0.442531759105623,25.5048578605056,33878.68786903562
15053,16.9183810949326,0.203120700921863,13.6586713604629,19458.857203131334
15054,5.0069097019732,-0.0593918895348907,69.8116329498589,41940.16435882595
15055,4.16416095197201,1.84547890927643,14.5137724466622,9004.305805985583
15056,4.74567064642906,0.224602536763996,55.5097597651184,43581.36007594649
15057,4.59783663600683,1.0615098268725,46.3566801510751,24141.688607792872
15058,11.2217053174973,0.357047332171351,21.0767278913409,25341.18786354154
15059,5.46902041509748,0.656884486880153,13.9154505450279,9321.462964155236
15060,5.83189174160361,-0.122320218756795,37.7366411034018,24356.963954546278
15061,6.25593088194728,1.49154582032934,3.58628933317959,3207.883273396259
15062,11.8120821900666,0.0300249793566763,12.4098069034517,18118.250748083006
15063,7.53610470890999,-0.236160619650036,19.5802484638989,17669.844232610245
15064,6.76811596006155,1.23584722587839,28.591086063534,22326.70496734336
15065,8.81181168928742,0.880023463629186,26.9905020017177,24220.14378401966
15066,4.20095096901059,0.147364720609039,105.979883065447,53300.34002506834
15067,7.42387944459915,-0.02546974895522,14.1051746439189,9002.007147389588
15068,11.924466598779,0.249689180683345,25.9779968764633,34941.913175658694
15069,16.6470914855599,0.494714924879372,9.73516129888594,13266.340840233617
15070,4.29631858691573,1.15442803036422,31.9664719048887,19393.215151404635
15071,8.15360635146499,0.195658574439585,3.97642180323601,4611.23641945397
15072,4.31318189576268,0.0626854208298027,83.0000809393823,58226.9140150542
15073,8.61154678836465,1.09040278717875,13.7152802199125,11513.088174692675
15074,4.83137217909098,0.51481137368828,28.1895000021905,19845.061085655158
15075,4.09482424706221,0.976896390598267,69.37310337089,55350.919025303134
15076,5.18016719818115,0.0231044960208237,60.80143279396,42001.07367778079
15077,4.35451151430607,1.92224416956306,19.7689651977271,12443.699880837064
15078,17.018396589905,-0.166962874308228,4.50031156651676,6214.6847252413245
15079,5.59116061404347,0.733908651489764,27.4105343967676,20860.481299982926
15080,11.0997051894665,0.42508923811838,15.5285658314824,21167.293475857503
15081,12.0681410990655,0.375542701035738,11.13086999394,15287.419424180494
15082,14.4682999290526,0.247483732178807,9.98481852002442,12952.708266846175
15083,13.5106416940689,0.585730095487088,7.11551522836089,8749.40909943897
15084,8.29741220548749,0.285855634976178,33.0402393825352,33123.4513597663
15085,4.51845904439688,0.861458581220358,18.2187274564058,12167.386890601416
15086,4.66878154873848,0.101462291646749,8.62195459194481,7649.148693945443
